sii_state,sii_deceased,sii_age,sii_age_range,sii_gender,sii_race,svi_party_registration,sii_education_level,sii_homeowner,sii_married,sii_urbanicity,svi_vh_2020p,svi_vh_2020p_party,svi_vh_2020pp,svi_vh_2020pp_party,svi_vh_2020g,svi_vh_2021p,svi_vh_2021p_party,svi_vh_2021g,svi_vh_2022p,svi_vh_2022p_party,svi_vh_2022g,svi_vh_2023p,svi_vh_2023p_party,svi_vh_2023g,svi_vh_2024p,svi_vh_2024p_party,svi_vh_2024pp,svi_vh_2024pp_party,svi_vh_2024g,svi_vote_all_general,svi_vote_all_general_fed,svi_vote_all_general_fed_pct,svi_vote_all_general_midterm,svi_vote_all_general_midterm_pct,svi_vote_all_general_pres,svi_vote_all_general_pres_pct,svi_vote_all_offyear,svi_vote_all_primary,svi_vote_all_primary_pres,svi_vote_all_primary_pres_pct,svi_vote_all_primary_dem_votes,svi_vote_all_primary_dem_votes_pct
MN,0,45,C,M,W,U,B,H,1,S4,,,,,AC,,,,,,PC,,,,,,,,,6,6,67,2,40,4,100,0,0,0,0,0,0
MN,0,74,E,F,W,U,B,H,1,R2,,,,,AC,,,,,,AC,,,,,,,,,12,12,100,6,100,6,100,2,0,0,0,0,0
MN,0,35,B,F,W,U,B,H,0,U5,,,PC,,AC,,,,,,PC,,,,,,,,,9,9,100,5,100,4,100,1,1,1,25,0,0
MN,0,36,B,F,W,U,B,H,0,U5,,,PC,,PC,,,,,,PC,,,,,,,,,9,9,100,5,100,4,100,1,1,1,25,0,0
MN,0,,,F,W,,A,H,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,55,D,F,W,U,A,H,1,R1,,,,,PC,,,,,,PC,,,,,,,,,12,12,100,6,100,6,100,1,1,0,0,0,0
MN,0,46,C,M,W,,B,H,1,R1,,,,,,,,,,,,,,,,,,,,3,3,25,0,0,3,50,0,0,0,0,0,0
MN,0,59,D,F,H,,A,H,1,R2,,,,,,,,,,,,,,,,,,,,5,5,63,2,50,3,75,0,0,0,0,0,0
MN,0,,,F,W,,A,H,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,66,E,F,W,U,B,H,1,R1,,,,,MC,,,,MC,,MC,,,,,,,,,10,10,91,6,100,4,80,2,3,0,0,0,0
MN,0,67,E,M,W,,A,R,0,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,61,D,M,W,U,E,H,0,R1,,,,,PC,,,,PC,,PC,,,,,,PC,,,6,6,67,4,80,2,50,0,1,1,25,0,0
MN,0,32,B,M,W,U,E,H,0,U5,PC,,PC,,PC,,,,,,PC,,,,,,,,,2,2,100,1,100,1,100,0,1,1,100,0,0
MN,0,,,M,U,,A,H,0,U5,AP,,PP,,AP,,,,,,,,,,,,,,,3,3,75,1,50,2,100,0,1,1,50,0,0
MN,0,69,E,F,W,U,C,H,0,U5,PC,,PC,,PC,,,,PC,,PC,,,,,,PC,,,12,12,100,6,100,6,100,0,5,2,33,0,0
MN,0,59,D,M,W,U,A,H,1,S3,,,,,,,,,,,,,,,,,,,,7,7,70,3,60,4,80,0,0,0,0,0,0
MN,0,38,B,M,W,,B,H,1,U5,AP,,AP,,AP,,,,AP,,AP,,,,,,AP,,,8,8,100,4,100,4,100,5,3,4,100,0,0
MN,0,61,D,M,W,,B,R,0,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
